RecordingId;ProcessId;TimeStamp;StepName;StepDescription;ApplicationProcessName;New_StepName
Recording_133;Process_43;2022-02-18T06:44:02+00:00;Click UI element in window;Text 'pbi-checkbox-label' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:44:03+00:00;Click UI element in window;Text 'pbi-checkbox-label' 2 in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:44:05+00:00;Click UI element in window;Text 'pbi-checkbox-label' 3 in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:44:15+00:00;Press button in window;Button '100% Stacked bar chart' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:44:21+00:00;Drag and drop UI element in window;Group 'selected bringToFront transformElement resizing' in Group 'selected bringToFront transformElement' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:44:24+00:00;Drag and drop UI element in window;Tab 'pane sections ng-star-inserted' in Group 'selected bringToFront transformElement resizing' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:44:26+00:00;Press button in window;Button 'Filters  ...  readers see it' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:44:29+00:00;Press button in window;Button 'Visualizations' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:44:50+00:00;Press button in window;Button 'File ' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:44:56+00:00;Select menu option in window;Menu Item ' Print Print current page' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_133;Process_43;2022-02-18T06:45:01+00:00;Press button in window;Button 'Print' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:45:05+00:00;Click UI element in window;Tree Item 'Desktop' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:45:08+00:00;Click UI element in window;Edit 'Name' 2 in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:45:30+00:00;Populate text field in window;"Edit 'File name:' in Window 'Power BI and  ...  - Microsoft​ Edge'; Text:'Employee salary detail_graphical'";msedge;Populate text field in window / msedge
Recording_133;Process_43;2022-02-18T06:45:33+00:00;Press button in window;Button 'Save' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:45:43+00:00;Press button in window;Button 'New Tab' in Window 'Power BI and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:45:49+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 3; Text:'outlook'";msedge;Populate text field in window / msedge
Recording_133;Process_43;2022-02-18T06:45:52+00:00;Click UI element in window;Hyperlink 'Outlook –  ...  from Microsoft' in Window 'outlook -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:46:03+00:00;Press button in window;Button 'New message' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:46:06+00:00;Click UI element in window;Combo Box 'To' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:46:13+00:00;Click UI element in window;List Item 'Email@Domain (Email@Domain)' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:46:39+00:00;Populate text field in window;"Edit 'Add a subject' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'Graphical representation of employee salary details'";msedge;Populate text field in window / msedge
Recording_133;Process_43;2022-02-18T06:46:44+00:00;Populate text field in window;"Edit 'Message body' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'Hello,'";msedge;Populate text field in window / msedge
Recording_133;Process_43;2022-02-18T06:46:50+00:00;Populate text field in window;"Edit 'Message body' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'''Hello,
PFA.'''";msedge;Populate text field in window / msedge
Recording_133;Process_43;2022-02-18T06:46:53+00:00;Select menu option in window;Menu Item 'Attach' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_133;Process_43;2022-02-18T06:46:58+00:00;Select menu option in window;Menu Item 'Browse this computer' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_133;Process_43;2022-02-18T06:47:00+00:00;Click UI element in window;Tree Item 'Desktop' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:47:03+00:00;Click UI element in window;Edit 'Name' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:47:05+00:00;Click UI element in window;Edit 'Name' 2 in Window 'Email -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_133;Process_43;2022-02-18T06:47:08+00:00;Press button in window;Button 'Open' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_133;Process_43;2022-02-18T06:47:20+00:00;Press button in window;Button 'Send' in Window 'Email -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:26:56+00:00;Click UI element in window;List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_134;Process_1;2022-02-18T09:27:04+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'office 365'";msedge;Populate text field in window / msedge
Recording_134;Process_1;2022-02-18T09:27:09+00:00;Click UI element in window;Hyperlink 'Office 365 login' in Window 'office 365 -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:27:14+00:00;Click UI element in window;Hyperlink 'SharePoint' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:27:21+00:00;Click UI element in window;Hyperlink 'Project RoadMap' in Window 'SharePoint  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:27:28+00:00;Click UI element in window;Hyperlink 'Shared  ...  about an hour ago' in Window 'Project  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:27:34+00:00;Click UI element in window;Group 'Document Contents' in Window 'Feedback  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:27:39+00:00;Press button in window;Button 'New Tab' in Window 'Feedback  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:27:47+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'microsoft form'";msedge;Populate text field in window / msedge
Recording_134;Process_1;2022-02-18T09:27:50+00:00;Click UI element in window;Hyperlink 'Microsoft Forms' in Window 'microsoft  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:27:55+00:00;Press button in window;Button 'New Form' in Window 'Microsoft  ...  - Microsoft​ Edge' 3;msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:28:01+00:00;Drag and drop UI element in window;Group 'Untitled form Form Title Designer' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:28:16+00:00;Press button in window;Button 'Add new question or section' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:28:18+00:00;Press button in window;Button 'Choice' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:28:38+00:00;Populate text field in window;"Edit 'Question title' in Window 'Untitled  ...  - Microsoft​ Edge'; Text:'Are you agree with new policy'";msedge;Populate text field in window / msedge
Recording_134;Process_1;2022-02-18T09:28:40+00:00;Press button in window;Button 'Add all' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:28:44+00:00;Click UI element in window;Group 'Edit Question 1' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_134;Process_1;2022-02-18T09:28:51+00:00;Press button in window;Button 'Share' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:29:07+00:00;Press button in window;Button 'Copy' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_134;Process_1;2022-02-18T09:29:18+00:00;Click UI element in window;Hyperlink 'Profile  ...  More options' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:29:20+00:00;Click UI element in window;Hyperlink 'General More options' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:29:24+00:00;Press button in window;Button 'New conversation' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_134;Process_1;2022-02-18T09:29:29+00:00;Populate text field in window;"Edit 'Start a new conversation. Type @ to mention someone.' in Pane 'General (1DCG  ...  Teams, Main Window'; Text:'''https://forms.office.com/Pages/ResponsePage.aspx?id=
'''";Teams;Populate text field in window / Teams
Recording_134;Process_1;2022-02-18T09:29:32+00:00;Press button in window;Button 'Send' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_134;Process_1;2022-02-18T09:29:37+00:00;Press button in window;Button 'Add a tab' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_134;Process_1;2022-02-18T09:29:46+00:00;Populate text field in window;"Edit 'Search' in Pane 'General (1DCG  ...  Teams, Main Window'; Text:'Project'";Teams;Populate text field in window / Teams
Recording_134;Process_1;2022-02-18T09:29:50+00:00;Click UI element in window;List Item 'Project' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:29:56+00:00;Press button in window;Button 'Create new project' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_134;Process_1;2022-02-18T09:30:15+00:00;Populate text field in window;"Edit 'Name your project' in Pane 'General (1DCG  ...  Teams, Main Window'; Text:'New Policy feedback'";Teams;Populate text field in window / Teams
Recording_134;Process_1;2022-02-18T09:30:18+00:00;Press button in window;Button 'Save' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_134;Process_1;2022-02-18T09:30:31+00:00;Click UI element in window;Text 'Add new task' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:30:40+00:00;Click UI element in window;Tree Item 'Add new  ...  of 1. Column 3 of 7' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:31:14+00:00;Populate text field in window;"Edit 'Add New Row' in Pane 'General (1DCG  ...  Teams, Main Window'; Text:'Submit the responses of feeback for new launched policy'";Teams;Populate text field in window / Teams
Recording_134;Process_1;2022-02-18T09:31:17+00:00;Click UI element in window;Data Item 'Add new  ...  Header Assigned to' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:31:19+00:00;Click UI element in window;Text 'Assigned to' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:31:23+00:00;Click UI element in window;List Item 'Name Surname ' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_134;Process_1;2022-02-18T09:31:31+00:00;Click UI element in window;Data Item 'Add new  ...  Header Duration' in Pane 'General (1DCG  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_135;Process_44;2022-02-18T09:29:24+00:00;Press button in window;Button 'New Tab' in Pane 'New Tab - Google Chrome - Name';chrome;Press button in window / chrome
Recording_135;Process_44;2022-02-18T09:29:25+00:00;Click UI element in window;Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:29:27+00:00;Populate text field in window;"Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'zoho notebook'";chrome;Populate text field in window / chrome
Recording_135;Process_44;2022-02-18T09:29:32+00:00;Click UI element in window;Hyperlink ' Note  ...  › notebook' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:29:35+00:00;Click UI element in window;Hyperlink 'ACCESS ZOHO NOTEBOOK' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:29:39+00:00;Click UI element in window;Text 'All Notes' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:29:41+00:00;Click UI element in window;Text 'Plan for annual event' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:29:46+00:00;Click UI element in window;Document 'Notebook' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:29:50+00:00;Press button in window;Button 'New Tab' in Pane 'New Tab - Google Chrome - Name';chrome;Press button in window / chrome
Recording_135;Process_44;2022-02-18T09:29:53+00:00;Press button in window;Button 'Google Calendar - Week of February 13, 2022' in Pane 'New Tab - Google Chrome - Name';chrome;Press button in window / chrome
Recording_135;Process_44;2022-02-18T09:30:01+00:00;Click UI element in window;Data Item '27' in Pane 'New Tab - Google Chrome - Name';chrome;Click UI element in window / chrome
Recording_135;Process_44;2022-02-18T09:30:12+00:00;Press button in window;Button 'Add a tab' in Pane 'General  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_135;Process_44;2022-02-18T09:30:20+00:00;Click UI element in window;List Item 'Trello' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_135;Process_44;2022-02-18T09:30:28+00:00;Click UI element in window;List Item in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_135;Process_44;2022-02-18T09:30:30+00:00;Press button in window;Button 'Save' in Pane 'General  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_135;Process_44;2022-02-18T09:30:50+00:00;Click UI element in window;Hyperlink 'Add a card' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_135;Process_44;2022-02-18T09:31:07+00:00;Populate text field in window;"Edit 'Enter a title for this card…' in Pane 'General  ...  Teams, Main Window'; Text:'Discuss menu with catering service'";Teams;Populate text field in window / Teams
Recording_135;Process_44;2022-02-18T09:31:11+00:00;Press button in window;Button 'Add card' in Pane 'General  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_135;Process_44;2022-02-18T09:31:12+00:00;Click UI element in window;Text 'Discuss menu with catering service' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_135;Process_44;2022-02-18T09:31:20+00:00;Populate text field in window;"Edit 'Add a more detailed description…' in Pane 'General  ...  Teams, Main Window'; Text:'Discuss menu with catering service'";Teams;Populate text field in window / Teams
Recording_135;Process_44;2022-02-18T09:31:24+00:00;Press button in window;Button 'Save' 2 in Pane 'General  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_136;Process_27;2021-12-15T03:30:23+00:00;Click UI element in window;List Item 'Mail - NameSurname - Outlook - Google Chrome' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_136;Process_27;2021-12-15T03:30:26+00:00;Press button in window;Button 'New Tab' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_136;Process_27;2021-12-15T03:30:29+00:00;Populate text field in window;"Edit 'Address and search bar' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'o365'";chrome;Populate text field in window / chrome
Recording_136;Process_27;2021-12-15T03:30:34+00:00;Click UI element in window;Hyperlink ' Office  ... office.com' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:30:39+00:00;Click UI element in window;Hyperlink 'OneDrive' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:30:44+00:00;Click UI element in window;Hyperlink 'Project Demo' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:30:46+00:00;Click UI element in window;Hyperlink 'Employee Details.xlsx' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:31:01+00:00;Drag and drop UI element in window;Image in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Drag and drop UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:31:25+00:00;Click UI element in window;List Item 'New Incognito Tab - Google Chrome' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_136;Process_27;2021-12-15T03:31:33+00:00;Populate text field in window;"Edit 'Address and search bar' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'microsoft admin centre'";chrome;Populate text field in window / chrome
Recording_136;Process_27;2021-12-15T03:31:46+00:00;Select menu option in window;Menu Item 'Users' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Select menu option in window / chrome
Recording_136;Process_27;2021-12-15T03:31:48+00:00;Select menu option in window;Menu Item 'Active users' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Select menu option in window / chrome
Recording_136;Process_27;2021-12-15T03:31:53+00:00;Click UI element in window;Menu Item 'Add a  ...  key to add a user' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:32:03+00:00;Populate text field in window;"Edit 'First name' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'Retrieving data. Wait a few seconds and try to cut or copy again.'";chrome;Populate text field in window / chrome
Recording_136;Process_27;2021-12-15T03:32:21+00:00;Populate text field in window;"Edit 'Last name' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'Pandya'";chrome;Populate text field in window / chrome
Recording_136;Process_27;2021-12-15T03:32:58+00:00;Click UI element in window;Data Item ' ... rosoft.com' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:33:00+00:00;Click UI element in window;Edit 'Username *' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:33:03+00:00;Populate text field in window;"Edit 'Username *' 2 in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'harpan'";chrome;Populate text field in window / chrome
Recording_136;Process_27;2021-12-15T03:33:14+00:00;Click UI element in window;Button 'Next' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:33:25+00:00;Set checkbox state in window;Check Box 'Microsoft 365 E3' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Set checkbox state in window / chrome
Recording_136;Process_27;2021-12-15T03:33:31+00:00;Click UI element in window;Button 'Next' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:33:40+00:00;Click UI element in window;Button 'Next' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_136;Process_27;2021-12-15T03:33:44+00:00;Press button in window;Button 'Finish adding' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_136;Process_27;2021-12-15T03:33:56+00:00;Click UI element in window;Button 'Close' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_137;Process_25;2021-12-14T10:03:08+00:00;Click UI element in window;List Item 'New Tab - Google Chrome' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_137;Process_25;2021-12-14T10:03:12+00:00;Populate text field in window;"Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'outlook'";chrome;Populate text field in window / chrome
Recording_137;Process_25;2021-12-14T10:03:17+00:00;Click UI element in window;Hyperlink ' Outlook  ... k.live.com' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_137;Process_25;2021-12-14T10:03:24+00:00;Click UI element in window;Text 'Bottom Performer List' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_137;Process_25;2021-12-14T10:03:38+00:00;Click UI element in window;Hyperlink 'General More options' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_137;Process_25;2021-12-14T10:03:42+00:00;Select tab in window;Tab Item 'Bottom Performers. Press Enter to select or press Shift+F10 for more options' in Pane 'General  ...  Teams, Main Window';Teams;Select tab in window / Teams
Recording_137;Process_25;2021-12-14T10:03:50+00:00;Select menu option in window;Menu Item 'Add row' in Pane 'General  ...  Teams, Main Window';Teams;Select menu option in window / Teams
Recording_137;Process_25;2021-12-14T10:04:07+00:00;Populate text field in window;"Edit 'Row title' in Pane 'General  ...  Teams, Main Window'; Text:'Counselling'";Teams;Populate text field in window / Teams
Recording_137;Process_25;2021-12-14T10:04:10+00:00;Click UI element in window;Combo Box 'Owner' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_137;Process_25;2021-12-14T10:04:16+00:00;Click UI element in window;List Item 'Name Surname Exe.Lead' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_137;Process_25;2021-12-14T10:04:21+00:00;Select menu option in window;Menu Item 'Connect to a project' in Pane 'General  ...  Teams, Main Window';Teams;Select menu option in window / Teams
Recording_137;Process_25;2021-12-14T10:04:23+00:00;Click UI element in window;Group in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_137;Process_25;2021-12-14T10:04:43+00:00;Click UI element in window;Data Item 'Project Demo' in Pane 'General  ...  Teams, Main Window';Teams;Click UI element in window / Teams
Recording_137;Process_25;2021-12-14T10:04:54+00:00;Press button in window;Button 'Connect' in Pane 'General  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_137;Process_25;2021-12-14T10:05:06+00:00;Set checkbox state in window;Check Box 'Guideline  ...  status: Unchecked' in Pane 'General  ...  Teams, Main Window';Teams;Set checkbox state in window / Teams
Recording_137;Process_25;2021-12-14T10:05:09+00:00;Press button in window;Button 'Update' in Pane 'General  ...  Teams, Main Window';Teams;Press button in window / Teams
Recording_138;Process_26;2021-12-14T10:57:56+00:00;Click UI element in window;List Item 'Mail - NameSurname - Outlook - Google Chrome' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_138;Process_26;2021-12-14T10:57:58+00:00;Press button in window;Button 'New Tab' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_138;Process_26;2021-12-14T10:58:01+00:00;Populate text field in window;"Edit 'Address and search bar' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'O365'";chrome;Populate text field in window / chrome
Recording_138;Process_26;2021-12-14T10:58:05+00:00;Click UI element in window;Hyperlink ' Office  ... office.com' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_138;Process_26;2021-12-14T10:58:09+00:00;Click UI element in window;Hyperlink 'Planner' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_138;Process_26;2021-12-14T10:58:13+00:00;Select menu option in window;Menu Item 'New plan' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Select menu option in window / chrome
Recording_138;Process_26;2021-12-14T10:58:35+00:00;Populate text field in window;"Edit 'Plan name' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'Project alpha'";chrome;Populate text field in window / chrome
Recording_138;Process_26;2021-12-14T10:58:40+00:00;Press button in window;Button 'Choose a group for your plan' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_138;Process_26;2021-12-14T10:58:45+00:00;Click UI element in window;List Item 'Project RoadMap' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_138;Process_26;2021-12-14T10:58:46+00:00;Press button in window;Button 'Create plan' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_138;Process_26;2021-12-14T10:58:55+00:00;Press button in window;Button 'Add task card in To do column' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_138;Process_26;2021-12-14T10:59:03+00:00;Populate text field in window;"Edit 'Task name' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'Share Guideline'";chrome;Populate text field in window / chrome
Recording_138;Process_26;2021-12-14T10:59:06+00:00;Press button in window;Button ' Set due date' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_138;Process_26;2021-12-14T10:59:09+00:00;Click UI element in window;Data Item 'December 16, 2021' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_138;Process_26;2021-12-14T10:59:12+00:00;Click UI element in window;Text 'Assign' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_138;Process_26;2021-12-14T10:59:18+00:00;Press button in window;Button 'Name Surname' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Press button in window / chrome
Recording_138;Process_26;2021-12-14T10:59:30+00:00;Drag and drop UI element in window;Text '' in Button 'Add task' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Drag and drop UI element in window / chrome
Recording_138;Process_26;2021-12-14T10:59:38+00:00;Select menu option in window;Menu Item 'Copy link to plan' in Pane 'Mail - Name ...  Chrome - Person 1';chrome;Select menu option in window / chrome
Recording_138;Process_26;2021-12-14T10:59:55+00:00;Click UI element in window;Button 'Approvals Toolbar' in Pane 'Approvals | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_138;Process_26;2021-12-14T11:00:07+00:00;Click UI element in window;Button 'New approval request' in Pane 'Approvals | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_138;Process_26;2021-12-14T11:00:22+00:00;Click UI element in window;Data Item 'Requested' in Pane 'Approvals | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_138;Process_26;2021-12-14T11:00:23+00:00;Click UI element in window;Data Item 'Requested' in Pane 'Approvals | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_138;Process_26;2021-12-14T11:00:37+00:00;Populate text field in window;"Edit 'Name of request' in Pane 'Approvals | Microsoft Teams, Main Window'; Text:'Guideline sharing'";Teams;Populate text field in window / Teams
Recording_138;Process_26;2021-12-14T11:00:51+00:00;Click UI element in window;List Item 'Name Surname Email@Domain' in Pane 'Approvals | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_138;Process_26;2021-12-14T11:01:07+00:00;Select menu option in window;Menu Item 'Add attachment' in Pane 'Approvals | Microsoft Teams, Main Window';Teams;Select menu option in window / Teams
